2018-07-27,0,71,1708
2018-07-28,0,25,626
2018-07-29,0,16,697
2018-07-30,0,63,1141
2018-07-31,0,62,1514
2018-08-01,0,53,1562
2018-08-02,0,69,1379
2018-08-03,0,62,1266
2018-08-04,0,16,719
2018-08-05,0,17,400
2018-08-06,0,68,1348
2018-08-07,0,73,1725
2018-08-08,0,65,1398
2018-08-09,0,72,1327
2018-08-10,0,56,1298
2018-08-11,0,12,542
2018-08-12,0,17,394
2018-08-13,0,70,1197
2018-08-14,0,50,1111
2018-08-15,0,64,1228
2018-08-16,0,62,1130
2018-08-17,0,46,1278
2018-08-18,0,18,475
2018-08-19,0,26,501
2018-08-20,0,57,1133
2018-08-21,0,66,1314
2018-08-22,0,78,1304
2018-08-23,0,67,1449
2018-08-24,0,63,1098
2018-08-25,0,20,726
2018-08-26,0,18,508
2018-08-27,0,86,1079
2018-08-28,0,73,1456
2018-08-29,0,70,1682
2018-08-30,0,71,1650
2018-08-31,0,70,1642
2018-09-01,0,11,633
2018-09-02,0,21,589
2018-09-03,0,72,1347
2018-09-04,0,59,1416
2018-09-05,0,86,1897
2018-09-06,325,71,1367
2018-09-07,333,77,1443
2018-09-08,159,17,611
2018-09-09,173,19,455
2018-09-10,311,73,991
2018-09-11,356,94,1366
2018-09-12,308,65,1416
2018-09-13,374,72,1726
2018-09-14,363,88,1748
2018-09-15,237,43,959
2018-09-16,200,27,867
2018-09-17,364,94,1814
2018-09-18,330,78,1961
2018-09-19,304,75,1565
2018-09-20,296,84,1608
2018-09-21,271,63,1330
2018-09-22,165,13,597
2018-09-23,188,23,742
2018-09-24,309,91,1232
2018-09-25,302,79,1632
2018-09-26,505,67,2412
2018-09-27,364,67,1900
2018-09-28,283,69,1595
2018-09-29,211,31,829
2018-09-30,181,22,684
2018-10-01,295,78,1157
2018-10-02,321,77,1517
2018-10-03,377,82,1684
2018-10-04,359,106,1614
2018-10-05,391,75,2081
2018-10-06,217,23,1158
2018-10-07,189,34,809
2018-10-08,314,84,1341
2018-10-09,397,101,1583
2018-10-10,434,90,1934
2018-10-11,325,100,1492
2018-10-12,286,76,1396
2018-10-13,212,37,804
2018-10-14,183,38,598
2018-10-15,396,117,1582
2018-10-16,366,117,1613
2018-10-17,385,86,1777
2018-10-18,456,139,2095
2018-10-19,314,96,1649
2018-10-20,232,32,1045
2018-10-21,221,60,730
2018-10-22,394,99,1217
2018-10-23,440,109,1195
2018-10-24,345,97,1415
2018-10-25,360,97,1681
2018-10-26,310,89,1986
2018-10-27,167,39,871
2018-10-28,199,46,688
2018-10-29,392,132,1635
2018-10-30,427,120,2172
2018-10-31,344,98,1596
2018-11-01,406,117,1583
2018-11-02,403,143,2038
2018-11-03,230,150,1056
2018-11-04,203,24,750
2018-11-05,236,30,681
2018-11-06,297,87,1789
2018-11-07,385,88,1859
2018-11-08,335,79,1682
2018-11-09,310,77,1463
2018-11-10,182,30,683
2018-11-11,213,25,810
2018-11-12,350,92,1352
2018-11-13,419,100,1702
2018-11-14,364,94,1522
2018-11-15,375,93,1608
2018-11-16,352,107,1700
2018-11-17,190,29,875
2018-11-18,228,21,666
2018-11-19,442,83,1510
2018-11-20,538,102,1682
2018-11-21,473,74,1787
2018-11-22,534,101,1763
2018-11-23,456,83,1548
2018-11-24,286,26,732
2018-11-25,366,47,766
2018-11-26,409,90,1214
2018-11-27,404,105,1848
2018-11-28,365,83,1818
2018-11-29,452,87,1503
2018-11-30,337,93,1370
2018-12-01,172,20,676
2018-12-02,238,31,1242
2018-12-03,383,101,2115
2018-12-04,367,74,1462
2018-12-05,428,80,2186
2018-12-06,413,84,1754
2018-12-07,406,93,1830
2018-12-08,210,36,683
2018-12-09,192,21,785
2018-12-10,399,99,1534
2018-12-11,371,94,1576
2018-12-12,401,85,1687
2018-12-13,381,94,1848
2018-12-14,326,304,1635
2018-12-15,185,22,725
2018-12-16,178,39,732
2018-12-17,324,96,1517
2018-12-18,364,100,1637
2018-12-19,361,98,1835
2018-12-20,387,117,1974
2018-12-21,378,83,1975
2018-12-22,231,43,865
2018-12-23,185,23,785
2018-12-24,336,95,1390
2018-12-25,404,99,1685
2018-12-26,386,114,1481
2018-12-27,404,103,2162
2018-12-28,271,85,1420
2018-12-29,202,57,1147
2018-12-30,170,27,665
2018-12-31,126,14,538
2019-01-01,166,21,346
2019-01-02,190,25,480
2019-01-03,245,41,752
2019-01-04,222,38,739
2019-01-05,203,22,647
2019-01-06,201,33,659
2019-01-07,252,51,767
2019-01-08,290,56,907
2019-01-09,388,81,1578
2019-01-10,372,79,1504
2019-01-11,372,80,1139
2019-01-12,246,41,937
2019-01-13,274,37,769
2019-01-14,446,97,1560
2019-01-15,481,123,2375
2019-01-16,546,101,2340
2019-01-17,464,111,1773
2019-01-18,460,117,1628
2019-01-19,269,39,834
2019-01-20,264,45,749
2019-01-21,422,130,1846
2019-01-22,490,118,1894
2019-01-23,544,115,1839
2019-01-24,520,131,2117
2019-01-25,901,108,1937
2019-01-26,415,44,1292
2019-01-27,381,45,1187
2019-01-28,557,116,1708
2019-01-29,515,139,1355
2019-01-30,537,118,1490
