2018-11-19,164,89,4335
2018-11-20,147,81,4624
2018-11-21,548,79,4453
2018-11-22,2259,76,4534
2018-11-23,1108,65,3652
2018-11-24,458,43,2162
2018-11-25,244,49,2169
2018-11-26,241,70,3856
2018-11-27,1350,87,4978
2018-11-28,367,78,4591
2018-11-29,142,68,4304
2018-11-30,161,79,5365
2018-12-01,147,47,3552
2018-12-02,121,44,3496
2018-12-03,149,81,4646
2018-12-04,268,171,6327
2018-12-05,230,169,4551
2018-12-06,185,125,4957
2018-12-07,194,156,6455
2018-12-08,157,122,3076
2018-12-09,227,284,3656
2018-12-10,144,85,5670
2018-12-11,142,82,6389
2018-12-12,271,120,5155
2018-12-13,159,82,4009
2018-12-14,632,81,4529
2018-12-15,209,49,2654
2018-12-16,112,59,2054
2018-12-17,159,91,4638
2018-12-18,108,77,4375
2018-12-19,121,82,5020
2018-12-20,128,100,4892
2018-12-21,131,152,5907
2018-12-22,109,46,3434
2018-12-23,97,72,3024
2018-12-24,126,65,4623
2018-12-25,125,55,4187
2018-12-26,134,61,3890
2018-12-27,179,81,4698
2018-12-28,140,93,4933
2018-12-29,115,75,3247
2018-12-30,109,44,2730
2018-12-31,106,60,3147
2019-01-01,131,54,2700
2019-01-02,144,60,3538
2019-01-03,104,74,4078
2019-01-04,301,57,4281
2019-01-05,194,55,3853
2019-01-06,137,44,3580
2019-01-07,177,64,4678
2019-01-08,150,95,5866
2019-01-09,153,105,6154
2019-01-10,182,109,6090
2019-01-11,209,84,6035
2019-01-12,127,53,3407
2019-01-13,136,59,3648
2019-01-14,136,89,5594
2019-01-15,174,127,7718
2019-01-16,162,101,5882
2019-01-17,170,96,6787
2019-01-18,183,98,6889
2019-01-19,159,69,3385
2019-01-20,153,77,3577
2019-01-21,176,110,5888
2019-01-22,183,120,7660
2019-01-23,177,132,7067
2019-01-24,212,93,5203
2019-01-25,251,104,5508
2019-01-26,169,72,4819
2019-01-27,150,77,3192
2019-01-28,233,109,6346
2019-01-29,257,119,8565
2019-01-30,209,107,7626
2019-01-31,203,140,7293
2019-02-01,182,101,5828
2019-02-02,161,87,3941
2019-02-03,182,72,4226
2019-02-04,172,90,5531
2019-02-05,156,107,5512
2019-02-06,195,127,7012
2019-02-07,181,83,5289
2019-02-08,181,102,5392
2019-02-09,163,72,3574
2019-02-10,184,77,4113
2019-02-11,202,119,5780
2019-02-12,144,109,5053
2019-02-13,195,103,6940
2019-02-14,214,118,7295
2019-02-15,266,141,6484
2019-02-16,129,69,3830
2019-02-17,158,73,3298
2019-02-18,213,142,6882
2019-02-19,221,109,7521
2019-02-20,213,144,5989
2019-02-21,225,136,6276
2019-02-22,162,122,6012
2019-02-23,103,63,3720
2019-02-24,157,84,3454
2019-02-25,177,93,5261
2019-02-26,229,133,6180
2019-02-27,178,163,6138
2019-02-28,196,161,6178
2019-03-01,152,116,5743
2019-03-02,110,89,2923
2019-03-03,125,78,3293
2019-03-04,194,117,4768
2019-03-05,635,99,6289
2019-03-06,244,115,6650
2019-03-07,165,122,6053
2019-03-08,162,100,4767
2019-03-09,136,87,4285
